SRS_NAME,SRS_ID,X_OFFSET,X_SCALE,Y_OFFSET,Y_SCALE,Z_OFFSET,Z_SCALE,M_OFFSET,M_SCALE,MIN_X,MAX_X,MIN_Y,MAX_Y,MIN_Z,MAX_Z,MIN_M,MAX_M,COORDSYS_NAME,COORDSYS_TYPE,ORGANIZATION,ORGANIZATION_COORDSYS_ID,DEFINITION,DESCRIPTION,DEFINER
DEFAULT_SRS,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.147483646E9,0.0,2.147483646E9,0.0,2.147483646E9,0.0,2.147483646E9,UNSPECIFIED,UNSPECIFIED,,,UNSPECIFIED,,DB2INST1
NAD83_SRS_1,1,-180.0,1000000.0,-90.0,1000000.0,0.0,1.0,0.0,1.0,-180.0,1967.4836460000001,-90.0,2057.483646,0.0,2.147483646E9,0.0,2.147483646E9,GCS_NORTH_AMERICAN_1983,GEOGRAPHIC,EPSG,4269,GEOGCS["GCS_North_American_1983",DATUM["D_North_American_1983",SPHEROID["GRS_1980",6378137.0,298.257222101]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],,DB2INST1
NAD27_SRS_1002,1002,-180.0,5965232.0,-90.0,5965232.0,0.0,1.0,0.0,1.0,-180.0,180.00002112239724,-90.0,270.00002112239724,0.0,2.147483646E9,0.0,2.147483646E9,GCS_NORTH_AMERICAN_1927,GEOGRAPHIC,EPSG,4267,GEOGCS["GCS_North_American_1927",DATUM["D_North_American_1927",SPHEROID["Clarke_1866",6378206.4,294.9786982]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],,DB2INST1
WGS84_SRS_1003,1003,-180.0,5965232.0,-90.0,5965232.0,0.0,1.0,0.0,1.0,-180.0,180.00002112239724,-90.0,270.00002112239724,0.0,2.147483646E9,0.0,2.147483646E9,GCS_WGS_1984,GEOGRAPHIC,EPSG,4326,GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],,DB2INST1
DE_HDN_SRS_1004,1004,-180.0,5965232.0,-90.0,5965232.0,0.0,1.0,0.0,1.0,-180.0,180.00002112239724,-90.0,270.00002112239724,0.0,2.147483646E9,0.0,2.147483646E9,GCS_DEUTSCHES_HAUPTDREIECKSNETZ,GEOGRAPHIC,EPSG,4314,GEOGCS["GCS_Deutsches_Hauptdreiecksnetz",DATUM["D_Deutsches_Hauptdreiecksnetz",SPHEROID["Bessel_1841",6377397.155,299.1528128]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],,DB2INST1
SAMPLE_GCS_WGS_1984,1005,-400.0,1.111948722222222E9,-400.0,1.111948722222222E9,-100000.0,10000.0,-100000.0,10000.0,-400.0,-398.06872061356546,-400.0,-398.06872061356546,-100000.0,114748.3646,-100000.0,114748.3646,GCS_WGS_1984,GEOGRAPHIC,EPSG,4326,GEOGCS["GCS_WGS_1984",DATUM["D_WGS_1984",SPHEROID["WGS_1984",6378137.0,298.257223563]],PRIMEM["Greenwich",0.0],UNIT["Degree",0.0174532925199433]],,DB2INST1
